,value,geometry,latitude,longitude,region_id,impf_
17639,132911731.70766445,POINT (15.104166666666707 40.39583333333363),40.39583333333363,15.104166666666707,380,1
17640,7243015.076520684,POINT (15.145833333333375 40.39583333333363),40.39583333333363,15.145833333333375,380,1
17641,14889027.113298051,POINT (15.187500000000043 40.39583333333363),40.39583333333363,15.187500000000043,380,1
17642,38795853.565109625,POINT (15.229166666666707 40.39583333333363),40.39583333333363,15.229166666666707,380,1
17643,2806985.660633065,POINT (15.270833333333375 40.39583333333363),40.39583333333363,15.270833333333375,380,1
17644,6042908.804576334,POINT (15.312500000000043 40.39583333333363),40.39583333333363,15.312500000000043,380,1
17645,14668112.97986444,POINT (15.35416666666671 40.39583333333363),40.39583333333363,15.35416666666671,380,1
17646,432476.9885083828,POINT (15.395833333333375 40.39583333333363),40.39583333333363,15.395833333333375,380,1
17647,429253.45457473246,POINT (15.437500000000043 40.39583333333363),40.39583333333363,15.437500000000043,380,1
17648,16419410.722150749,POINT (15.47916666666671 40.39583333333363),40.39583333333363,15.47916666666671,380,1
17649,262882984.82689482,POINT (15.520833333333378 40.39583333333363),40.39583333333363,15.520833333333378,380,1
17650,356038734.30937326,POINT (15.562500000000043 40.39583333333363),40.39583333333363,15.562500000000043,380,1
17651,680831722.6621792,POINT (15.60416666666671 40.39583333333363),40.39583333333363,15.60416666666671,380,1
17652,5180577.432089992,POINT (15.645833333333378 40.39583333333363),40.39583333333363,15.645833333333378,380,1
17653,1027963.1399089119,POINT (15.687500000000046 40.39583333333363),40.39583333333363,15.687500000000046,380,1
17654,71047053.96214631,POINT (15.72916666666671 40.39583333333363),40.39583333333363,15.72916666666671,380,1
17655,17986017.693744887,POINT (15.770833333333378 40.39583333333363),40.39583333333363,15.770833333333378,380,1
17656,14456383.538529083,POINT (15.812500000000046 40.39583333333363),40.39583333333363,15.812500000000046,380,1
17657,3018640.2237453773,POINT (15.854166666666714 40.39583333333363),40.39583333333363,15.854166666666714,380,1
17658,111422.1631352103,POINT (15.895833333333378 40.39583333333363),40.39583333333363,15.895833333333378,380,1
17659,48629.26085303557,POINT (15.937500000000046 40.39583333333363),40.39583333333363,15.937500000000046,380,1
17660,39283.61985079092,POINT (15.979166666666714 40.39583333333363),40.39583333333363,15.979166666666714,380,1
17661,4862847.577015029,POINT (16.020833333333382 40.39583333333363),40.39583333333363,16.020833333333382,380,1
17662,9374417.210060418,POINT (16.062500000000046 40.39583333333363),40.39583333333363,16.062500000000046,380,1
17663,1220019.3156911083,POINT (16.104166666666714 40.39583333333363),40.39583333333363,16.104166666666714,380,1
17664,20045148.895628233,POINT (16.145833333333382 40.39583333333363),40.39583333333363,16.145833333333382,380,1
17665,2010529.08220498,POINT (16.18750000000005 40.39583333333363),40.39583333333363,16.18750000000005,380,1
17666,127160124.65613,POINT (16.229166666666714 40.39583333333363),40.39583333333363,16.229166666666714,380,1
17667,591734.5358090581,POINT (16.270833333333382 40.39583333333363),40.39583333333363,16.270833333333382,380,1
17668,16409.333606594584,POINT (16.31250000000005 40.39583333333363),40.39583333333363,16.31250000000005,380,1
17669,10347.65853208741,POINT (16.354166666666718 40.39583333333363),40.39583333333363,16.354166666666718,380,1
17670,2789.4329360849642,POINT (16.395833333333382 40.39583333333363),40.39583333333363,16.395833333333382,380,1
17671,63527.49065441436,POINT (16.43750000000005 40.39583333333363),40.39583333333363,16.43750000000005,380,1
17672,612417.9161542616,POINT (16.479166666666718 40.39583333333363),40.39583333333363,16.479166666666718,380,1
17673,23054785.770606928,POINT (16.520833333333385 40.39583333333363),40.39583333333363,16.520833333333385,380,1
17674,206153960.25594383,POINT (16.56250000000005 40.39583333333363),40.39583333333363,16.56250000000005,380,1
17675,606542.4250239605,POINT (16.604166666666718 40.39583333333363),40.39583333333363,16.604166666666718,380,1
17676,4004304.4606016586,POINT (16.645833333333385 40.39583333333363),40.39583333333363,16.645833333333385,380,1
17677,569021216.5432601,POINT (16.687500000000053 40.39583333333363),40.39583333333363,16.687500000000053,380,1
17678,11100924.814361837,POINT (16.729166666666718 40.39583333333363),40.39583333333363,16.729166666666718,380,1
17679,2786876.618425043,POINT (16.770833333333385 40.39583333333363),40.39583333333363,16.770833333333385,380,1
17680,26184070.16087399,POINT (16.812500000000053 40.39583333333363),40.39583333333363,16.812500000000053,380,1
17681,16777735.741965592,POINT (16.85416666666672 40.39583333333363),40.39583333333363,16.85416666666672,380,1
17682,3813683425.0396476,POINT (17.27083333333339 40.39583333333363),40.39583333333363,17.27083333333339,380,1
17683,1129693260.3972821,POINT (17.312500000000057 40.39583333333363),40.39583333333363,17.312500000000057,380,1
17684,918292668.532931,POINT (17.354166666666725 40.39583333333363),40.39583333333363,17.354166666666725,380,1
17685,134615715.2760499,POINT (17.39583333333339 40.39583333333363),40.39583333333363,17.39583333333339,380,1
17686,682068238.3102729,POINT (17.437500000000057 40.39583333333363),40.39583333333363,17.437500000000057,380,1
17687,154284003.58501163,POINT (17.479166666666725 40.39583333333363),40.39583333333363,17.479166666666725,380,1
17688,169273926.75678357,POINT (17.520833333333393 40.39583333333363),40.39583333333363,17.520833333333393,380,1
17689,1371891297.8112514,POINT (17.562500000000057 40.39583333333363),40.39583333333363,17.562500000000057,380,1
17690,1300349409.0991914,POINT (17.604166666666725 40.39583333333363),40.39583333333363,17.604166666666725,380,1
17691,2393726834.263071,POINT (17.645833333333393 40.39583333333363),40.39583333333363,17.645833333333393,380,1
17692,4618945.106466551,POINT (17.68750000000006 40.39583333333363),40.39583333333363,17.68750000000006,380,1
17693,15328692.01675376,POINT (17.729166666666725 40.39583333333363),40.39583333333363,17.729166666666725,380,1
17694,2604952.988002526,POINT (17.770833333333393 40.39583333333363),40.39583333333363,17.770833333333393,380,1
17695,66148015.11952537,POINT (17.81250000000006 40.39583333333363),40.39583333333363,17.81250000000006,380,1
17696,88535665.56205088,POINT (17.85416666666673 40.39583333333363),40.39583333333363,17.85416666666673,380,1
17697,228390.93433792295,POINT (17.895833333333393 40.39583333333363),40.39583333333363,17.895833333333393,380,1
17698,472172372.49410874,POINT (17.93750000000006 40.39583333333363),40.39583333333363,17.93750000000006,380,1
