,Unnamed: 0,Unnamed: 0.1,Source,Size,Rate,Loss,Expected loss
5654,5654,5654,TNCS006,5.2,0.14560445919378828,2.8746708729150696e-213,4.18564897810934e-214
10012,10012,1519,MTCS001,5.6,0.057966179269611263,2.87120234258617e-213,1.6643262970967775e-214
11395,11395,2902,TNCS008,5.8,0.03657418654161676,2.8701832526467444e-213,1.0497461769092638e-214
10126,10126,1633,TNCS006,5.6,0.057966179269611263,2.8512357122217916e-213,1.6527524043456613e-214
7750,7750,427,ITCS029,5.4,0.09187020291738728,2.7460819317330945e-213,2.522831042960902e-214
3442,3442,3442,ITCS090,5.1,0.1833051537496071,2.7042471628896485e-213,4.957024419704258e-214
7830,7830,507,ITCS042,5.4,0.09187020291738728,2.5610655878300036e-213,2.3528561523868014e-214
5683,5683,5683,TNCS006,5.2,0.14560445919378828,2.48539051772787e-213,3.6188394221913597e-214
12925,12925,1044,ITCS055,6.3,0.011565773303938563,2.430061735387804e-213,2.810554314607088e-215
3060,3060,3060,ITCS035,5.1,0.1833051537496071,2.252140024347844e-213,4.128288734287255e-214
9754,9754,1261,ITCS042,5.6,0.057966179269611263,2.2053491640830816e-213,1.2783566499732725e-214
5653,5653,5653,TNCS006,5.2,0.14560445919378828,2.1846026625786457e-213,3.1808788923807365e-214
6506,6506,6506,ITCS036,5.3,0.1156577330393856,2.1161309608170957e-213,2.447469097425622e-214
8196,8196,873,MTCS001,5.4,0.09187020291738728,2.111711284140514e-213,1.940033441769255e-214
1339,1339,1339,ITCS090,5.0,0.230767516168217,2.0502724896314023e-213,4.731362899002651e-214
3061,3061,3061,ITCS035,5.1,0.1833051537496071,2.023873580012943e-213,3.7098645775404028e-214
12052,12052,171,ITCS055,6.0,0.023076751616821708,1.9715755736850566e-213,4.549755980772282e-215
1783,1783,1783,MTCS001,5.0,0.230767516168217,1.965005638612624e-213,4.534594704791763e-214
13421,13421,1540,ITCS068,6.6,0.0057966179269611255,1.8069398849420823e-213,1.0474140129996347e-215
3062,3062,3062,ITCS035,5.1,0.1833051537496071,1.795853319180955e-213,3.291891687842072e-214
9190,9190,697,MTCS001,5.5,0.07297509610712982,1.7623567823663053e-213,1.286081555682332e-214
8840,8840,347,ITCS029,5.5,0.07297509610712982,1.7531504282934134e-213,1.2793632099496764e-214
12711,12711,830,ITCS082,6.2,0.01456044591937882,1.7162618690312267e-213,2.4989538127521193e-215
5684,5684,5684,TNCS006,5.2,0.14560445919378828,1.6545339326271606e-213,2.4090751847794943e-214
5652,5652,5652,TNCS006,5.2,0.14560445919378828,1.647649371147453e-213,2.3990509562691027e-214
12472,12472,591,MTCS001,6.1,0.018330515374960717,1.6228618108117897e-213,2.97478933745221e-215
3063,3063,3063,ITCS035,5.1,0.1833051537496071,1.5735031023967898e-213,2.884312281103273e-214
10862,10862,2369,TNCS008,5.7,0.04604417285294149,1.5492237317723692e-213,7.133272529360603e-215
10861,10861,2368,TNCS008,5.7,0.04604417285294149,1.5417986962926896e-213,7.099084567654044e-215
10860,10860,2367,TNCS008,5.7,0.04604417285294149,1.4879225289843256e-213,6.851016211634013e-215
11009,11009,2516,ITCS016,5.8,0.03657418654161676,1.4851712611941683e-213,5.431893075316374e-215
4873,4873,4873,ITCS029,5.2,0.14560445919378828,1.4387863023723248e-213,2.094937014523527e-214
7829,7829,506,ITCS042,5.4,0.09187020291738728,1.4303190456285359e-213,1.314037009584973e-214
12396,12396,515,ITCS055,6.1,0.018330515374960717,1.4206234877379576e-213,2.604076068401095e-215
3064,3064,3064,ITCS035,5.1,0.1833051537496071,1.36140046851079e-213,2.495517221951575e-214
10859,10859,2366,TNCS008,5.7,0.04604417285294149,1.3571717885178458e-213,6.248985242165144e-215
12794,12794,913,TNCS008,6.2,0.01456044591937882,1.3462645820757291e-213,1.9602212640488783e-215
5651,5651,5651,TNCS006,5.2,0.14560445919378828,1.2337669153668961e-213,1.7964196448318526e-214
10863,10863,2370,TNCS008,5.7,0.04604417285294149,1.2218869523927929e-213,5.626077404272765e-215
8333,8333,1010,TNCS006,5.4,0.09187020291738728,1.2172035431514601e-213,1.118247365010874e-214
10858,10858,2365,TNCS008,5.7,0.04604417285294149,1.167270063576782e-213,5.374598457339336e-215
3065,3065,3065,ITCS035,5.1,0.1833051537496071,1.1631622705691915e-213,2.1321363884242773e-214
7122,7122,7122,TNCS006,5.3,0.1156577330393856,1.1495633221420754e-213,1.329558878241774e-214
10873,10873,2380,TNCS008,5.7,0.04604417285294149,1.1336904586102209e-213,5.219983943797952e-215
811,811,811,ITCS029,5.0,0.230767516168217,1.0943206847641516e-213,2.5253366631452563e-214
5685,5685,5685,TNCS006,5.2,0.14560445919378828,1.085919839247193e-213,1.5811477092139304e-214
3066,3066,3066,ITCS035,5.1,0.1833051537496071,9.814032533706273e-214,1.7989627424946745e-214
3018,3018,3018,ITCS029,5.1,0.1833051537496071,9.775352012362523e-214,1.7918724035826434e-214
11543,11543,3050,ITCS016,5.9,0.02905190903207895,9.556350216770552e-214,2.7763021717630603e-215
10857,10857,2364,TNCS008,5.7,0.04604417285294149,9.464054813926339e-214,4.3576457574213736e-215
10872,10872,2379,TNCS008,5.7,0.04604417285294149,9.310969325416687e-214,4.2871588104792195e-215
8886,8886,393,ITCS042,5.5,0.07297509610712982,9.277644461176463e-214,6.77036996202133e-215
5540,5540,5540,MTCS001,5.2,0.14560445919378828,9.043736994199743e-214,1.31680843413131e-214
10864,10864,2371,TNCS008,5.7,0.04604417285294149,8.398927331080689e-214,3.8672166181157375e-215
5650,5650,5650,TNCS006,5.2,0.14560445919378828,8.373614098059473e-214,1.2192355522454307e-214
11394,11394,2901,TNCS008,5.8,0.03657418654161676,8.26583159599972e-214,3.023160667136835e-215
3067,3067,3067,ITCS035,5.1,0.1833051537496071,8.177603488722985e-214,1.4989968648036903e-214
7828,7828,505,ITCS042,5.4,0.09187020291738728,7.802870828040985e-214,7.16851326310287e-215
516,516,516,ITCS014,5.0,0.230767516168217,7.474910088874763e-214,1.7249664347903752e-214
10856,10856,2363,TNCS008,5.7,0.04604417285294149,7.3643457007769775e-214,3.3908520639539165e-215
8864,8864,371,ITCS036,5.5,0.07297509610712982,7.342001994265697e-214,5.357833011502781e-215
9314,9314,821,TNCS006,5.5,0.07297509610712982,7.17647535573317e-214,5.237039787950768e-215
11849,11849,3356,TNCS008,5.9,0.02905190903207895,7.16522313279777e-214,2.081634106485886e-215
5686,5686,5686,TNCS006,5.2,0.14560445919378828,7.027540707605019e-214,1.023241264193161e-214
3068,3068,3068,ITCS035,5.1,0.1833051537496071,6.729710409326134e-214,1.2335906012718582e-214
6981,6981,6981,MTCS001,5.3,0.1156577330393856,6.677050033421349e-214,7.722524702560672e-215
3811,3811,3811,MTCS001,5.1,0.1833051537496071,6.631281808229902e-214,1.2155481314145548e-214
10871,10871,2378,TNCS008,5.7,0.04604417285294149,6.2350931890604254e-214,2.8708970855129644e-215
5649,5649,5649,TNCS006,5.2,0.14560445919378828,5.7086837578013345e-214,8.312098112630264e-215
10855,10855,2362,TNCS008,5.7,0.04604417285294149,5.660441676198041e-214,2.606303549628565e-215
6444,6444,6444,ITCS029,5.3,0.1156577330393856,5.615581781677401e-214,6.494854585660822e-215
10865,10865,2372,TNCS008,5.7,0.04604417285294149,5.541041982244012e-214,2.5513269481584886e-215
3069,3069,3069,ITCS035,5.1,0.1833051537496071,5.470094842628491e-214,1.0026965761529483e-214
1782,1782,1782,MTCS001,5.0,0.230767516168217,5.192091944319186e-214,1.1981661617075468e-214
7792,7792,469,ITCS036,5.4,0.09187020291738728,4.937519407258981e-214,4.5361090985342037e-215
12919,12919,1038,ITCS053,6.3,0.011565773303938563,4.771853865570557e-214,5.5190180048711986e-216
3441,3441,3441,ITCS090,5.1,0.1833051537496071,4.760287533983394e-214,8.725852383091642e-215
5687,5687,5687,TNCS006,5.2,0.14560445919378828,4.484748769609746e-214,6.529994192190344e-215
1338,1338,1338,ITCS090,5.0,0.230767516168217,4.461803278338993e-214,1.0296392601734973e-214
10127,10127,1634,TNCS006,5.6,0.057966179269611263,4.393214188065219e-214,2.5465784119518815e-215
3070,3070,3070,ITCS035,5.1,0.1833051537496071,4.391710881356625e-214,8.050232383308987e-215
7827,7827,504,ITCS042,5.4,0.09187020291738728,4.159520871120903e-214,3.8213602646898487e-215
10870,10870,2377,TNCS008,5.7,0.04604417285294149,4.135336995236545e-214,1.9040817141383514e-215
10854,10854,2361,TNCS008,5.7,0.04604417285294149,4.1016605171916964e-214,1.8885756583765987e-215
7123,7123,7123,TNCS006,5.3,0.1156577330393856,4.073689056582358e-214,4.71153641391669e-215
5648,5648,5648,TNCS006,5.2,0.14560445919378828,3.998252122665959e-214,5.82163338041193e-215
8334,8334,1011,TNCS006,5.4,0.09187020291738728,3.8290142476691146e-214,3.5177231590692855e-215
12533,12533,652,TNCS008,6.1,0.018330515374960717,3.6956024865067414e-214,6.774229819865488e-216
6505,6505,6505,ITCS036,5.3,0.1156577330393856,3.687514774884631e-214,4.2648959941239675e-215
10866,10866,2373,TNCS008,5.7,0.04604417285294149,3.588124234426089e-214,1.652122124677432e-215
4743,4743,4743,ITCS017,5.2,0.14560445919378828,3.5519249624515984e-214,5.171761132546818e-215
3071,3071,3071,ITCS035,5.1,0.1833051537496071,3.4828554023506766e-214,6.384253450155405e-215
4744,4744,4744,ITCS017,5.2,0.14560445919378828,3.3212907834404687e-214,4.835947483481628e-215
11010,11010,2517,ITCS016,5.8,0.03657418654161676,3.136363135590663e-214,1.1470993038334297e-215
812,812,812,ITCS029,5.0,0.230767516168217,3.106480138747768e-214,7.168747056447205e-215
4742,4742,4742,ITCS017,5.2,0.14560445919378828,2.9617602885718032e-214,4.3124550507913575e-215
5647,5647,5647,TNCS006,5.2,0.14560445919378828,2.9332449308786105e-214,4.2709354184350096e-215
10869,10869,2376,TNCS008,5.7,0.04604417285294149,2.876567718457765e-214,1.3244918125186086e-215
5688,5688,5688,TNCS006,5.2,0.14560445919378828,2.822608298904646e-214,4.109843548779097e-215
4745,4745,4745,ITCS017,5.2,0.14560445919378828,2.8092127699259852e-214,4.090339061253571e-215
10853,10853,2360,TNCS008,5.7,0.04604417285294149,2.8025988864125077e-214,1.2904334756343884e-215
3072,3072,3072,ITCS035,5.1,0.1833051537496071,2.728517345973311e-214,5.001512916121077e-215
7751,7751,428,ITCS029,5.4,0.09187020291738728,2.6207961616157385e-214,2.407730751727476e-215
4874,4874,4874,ITCS029,5.2,0.14560445919378828,2.458439209775776e-214,3.579597116002061e-215
10867,10867,2374,TNCS008,5.7,0.04604417285294149,2.444899951038572e-214,1.1257339595376819e-215
11272,11272,2779,MTCS001,5.8,0.03657418654161676,2.4073185459337145e-214,8.804571756407329e-216
4746,4746,4746,ITCS017,5.2,0.14560445919378828,2.3405438440159684e-214,3.4079362062729544e-215
5646,5646,5646,TNCS006,5.2,0.14560445919378828,2.298178474365362e-214,3.3462503389077397e-215
10868,10868,2375,TNCS008,5.7,0.04604417285294149,2.2646041713906323e-214,1.0427182591100261e-215
8885,8885,392,ITCS042,5.5,0.07297509610712982,2.259955174062639e-214,1.6492044602502639e-215
11393,11393,2900,TNCS008,5.8,0.03657418654161676,2.226433835795731e-214,8.14300064329604e-216
4741,4741,4741,ITCS017,5.2,0.14560445919378828,2.2051810346977375e-214,3.2108419198156255e-215
12222,12222,341,TNCS008,6.0,0.023076751616821708,2.2021212733703745e-214,5.0817805655687265e-216
7826,7826,503,ITCS042,5.4,0.09187020291738728,2.16741971657508e-214,1.991212891688986e-215
8195,8195,872,MTCS001,5.4,0.09187020291738728,2.125433247189492e-214,1.9526398370666e-215
3073,3073,3073,ITCS035,5.1,0.1833051537496071,2.111655212480796e-214,3.8707728338995156e-215
3019,3019,3019,ITCS029,5.1,0.1833051537496071,2.018181698797316e-214,3.6994310659268525e-215
5645,5645,5645,TNCS006,5.2,0.14560445919378828,1.9443119819361073e-214,2.8310049463380957e-215
4747,4747,4747,ITCS017,5.2,0.14560445919378828,1.921014655274943e-214,2.7970829998464967e-215
517,517,517,ITCS014,5.0,0.230767516168217,1.9154389711863906e-214,4.4202109375248833e-215
10852,10852,2359,TNCS008,5.7,0.04604417285294149,1.806333032675127e-214,8.317111038647156e-216
5644,5644,5644,TNCS006,5.2,0.14560445919378828,1.7697344141249506e-214,2.576812222852992e-215
5689,5689,5689,TNCS006,5.2,0.14560445919378828,1.752234477724162e-214,2.551331535097367e-215
5639,5639,5639,TNCS006,5.2,0.14560445919378828,1.7210146967787932e-214,2.505874141890377e-215
5640,5640,5640,TNCS006,5.2,0.14560445919378828,1.7179243634349473e-214,2.501374478737785e-215
5638,5638,5638,TNCS006,5.2,0.14560445919378828,1.7108694954389499e-214,2.491102276345377e-215
5641,5641,5641,TNCS006,5.2,0.14560445919378828,1.7084218111141157e-214,2.4875383388214314e-215
5643,5643,5643,TNCS006,5.2,0.14560445919378828,1.7049379315652056e-214,2.482465654845278e-215
5642,5642,5642,TNCS006,5.2,0.14560445919378828,1.702606742640436e-214,2.4790713398185813e-215
5637,5637,5637,TNCS006,5.2,0.14560445919378828,1.6993966955108172e-214,2.4743973680556345e-215
5636,5636,5636,TNCS006,5.2,0.14560445919378828,1.6692540863334093e-214,2.4305083849759723e-215
9315,9315,822,TNCS006,5.5,0.07297509610712982,1.649024779959794e-214,1.2033774180060457e-215
4740,4740,4740,ITCS017,5.2,0.14560445919378828,1.6175668286811605e-214,2.3552494329993157e-215
5635,5635,5635,TNCS006,5.2,0.14560445919378828,1.6162141619869661e-214,2.3532798899745396e-215
3074,3074,3074,ITCS035,5.1,0.1833051537496071,1.6145906394533955e-214,2.9596278540768113e-215
7825,7825,502,ITCS042,5.4,0.09187020291738728,1.5805752709064002e-214,1.4520777086437535e-215
5539,5539,5539,MTCS001,5.2,0.14560445919378828,1.5800208285732791e-214,2.3005807825933357e-215
4748,4748,4748,ITCS017,5.2,0.14560445919378828,1.5533180435800623e-214,2.2617003369142824e-215
5634,5634,5634,TNCS006,5.2,0.14560445919378828,1.5416640886902234e-214,2.2447316589222443e-215
10697,10697,2204,MTCS001,5.7,0.04604417285294149,1.465532031110144e-214,6.747921016195789e-216
10011,10011,1518,MTCS001,5.6,0.057966179269611263,1.4640934439813868e-214,8.486790304128763e-216
5633,5633,5633,TNCS006,5.2,0.14560445919378828,1.448336661962749e-214,2.108842763956226e-215
7124,7124,7124,TNCS006,5.3,0.1156577330393856,1.4252326851541461e-214,1.6483918141856495e-215
3810,3810,3810,MTCS001,5.1,0.1833051537496071,1.4049694979962937e-214,2.5753814984371893e-215
1781,1781,1781,MTCS001,5.0,0.230767516168217,1.3760711175110523e-214,3.175525138588482e-215
5632,5632,5632,TNCS006,5.2,0.14560445919378828,1.339904840752673e-214,1.9509611970893194e-215
11752,11752,3259,MTCS001,5.9,0.02905190903207895,1.3330745756399146e-214,3.872836130446805e-216
4749,4749,4749,ITCS017,5.2,0.14560445919378828,1.2374554208012331e-214,1.8017902732218525e-215
7824,7824,501,ITCS042,5.4,0.09187020291738728,1.2298482724041606e-214,1.1298641034336842e-215
8335,8335,1012,TNCS006,5.4,0.09187020291738728,1.222201681177999e-214,1.1228391645579463e-215
5631,5631,5631,TNCS006,5.2,0.14560445919378828,1.2206009386674148e-214,1.7772493956609928e-215
3075,3075,3075,ITCS035,5.1,0.1833051537496071,1.2197761276463947e-214,2.2359125061832276e-215
11544,11544,3051,ITCS016,5.9,0.02905190903207895,1.1708760522939538e-214,3.401618455908366e-216
4739,4739,4739,ITCS017,5.2,0.14560445919378828,1.169090803682171e-214,1.7022483421857383e-215
9189,9189,696,MTCS001,5.5,0.07297509610712982,1.1323600725031933e-214,8.263408511879703e-216
5630,5630,5630,TNCS006,5.2,0.14560445919378828,1.094863072191133e-214,1.594169455176395e-215
8841,8841,348,ITCS029,5.5,0.07297509610712982,1.074420391821562e-214,7.840593135263857e-216
5690,5690,5690,TNCS006,5.2,0.14560445919378828,1.073042419076922e-214,1.5623976112168954e-215
10851,10851,2358,TNCS008,5.7,0.04604417285294149,9.944765033995059e-215,4.5789848020715705e-216
1337,1337,1337,ITCS090,5.0,0.230767516168217,9.780361947889966e-215,2.2569898339407122e-215
4750,4750,4750,ITCS017,5.2,0.14560445919378828,9.713382326906725e-215,1.4143117806517544e-215
5629,5629,5629,TNCS006,5.2,0.14560445919378828,9.670193406773942e-215,1.408023281292657e-215
7823,7823,500,ITCS042,5.4,0.09187020291738728,9.334055611410347e-215,8.57521583062446e-216
11848,11848,3355,TNCS008,5.9,0.02905190903207895,9.27782295709594e-215,2.69538468565285e-216
3076,3076,3076,ITCS035,5.1,0.1833051537496071,9.105594007616059e-215,1.6691023095475628e-215
813,813,813,ITCS029,5.0,0.230767516168217,8.8350532704173e-215,2.0388432984280827e-215
6980,6980,6980,MTCS001,5.3,0.1156577330393856,8.75714382445317e-215,1.012831402636109e-215
3440,3440,3440,ITCS090,5.1,0.1833051537496071,8.458671700724223e-215,1.5505181166187042e-215
4738,4738,4738,ITCS017,5.2,0.14560445919378828,8.326564762732309e-215,1.2123849592196919e-215
5628,5628,5628,TNCS006,5.2,0.14560445919378828,8.317120033132727e-215,1.2110097644741133e-215
4751,4751,4751,ITCS017,5.2,0.14560445919378828,7.512943869797169e-215,1.0939181291151037e-215
5627,5627,5627,TNCS006,5.2,0.14560445919378828,7.044606104243109e-215,1.0257260620415776e-215
6445,6445,6445,ITCS029,5.3,0.1156577330393856,7.025159973446789e-215,8.125140767678859e-216
11011,11011,2518,ITCS016,5.8,0.03657418654161676,7.007242983154961e-215,2.5628421200834467e-216
7822,7822,499,ITCS042,5.4,0.09187020291738728,6.911012638019511e-215,6.349161334194803e-216
3077,3077,3077,ITCS035,5.1,0.1833051537496071,6.71703719465938e-215,1.2312675357088673e-215
7791,7791,468,ITCS036,5.4,0.09187020291738728,6.639778628430378e-215,6.099978099204302e-216
10128,10128,1635,TNCS006,5.6,0.057966179269611263,6.627999618681811e-215,3.84199814095425e-216
6504,6504,6504,ITCS036,5.3,0.1156577330393856,6.437614514848935e-215,7.44559900968872e-216
8863,8863,370,ITCS036,5.5,0.07297509610712982,6.400438566157981e-215,4.6707261949315885e-216
5626,5626,5626,TNCS006,5.2,0.14560445919378828,5.876368250312378e-215,8.556254211102817e-216
4737,4737,4737,ITCS017,5.2,0.14560445919378828,5.844479536629309e-215,8.509822822000728e-216
4752,4752,4752,ITCS017,5.2,0.14560445919378828,5.726515901025613e-215,8.338062508334637e-216
11392,11392,2899,TNCS008,5.8,0.03657418654161676,5.620047986322982e-215,2.0554868342461437e-216
5691,5691,5691,TNCS006,5.2,0.14560445919378828,5.522570007647146e-215,8.04110819323298e-216
7125,7125,7125,TNCS006,5.3,0.1156577330393856,5.122167204311934e-215,5.924182470994057e-216
7821,7821,498,ITCS042,5.4,0.09187020291738728,4.992754769961485e-215,4.586853938331148e-216
8884,8884,391,ITCS042,5.5,0.07297509610712982,4.974906142338901e-215,3.630442538611318e-216
518,518,518,ITCS014,5.0,0.230767516168217,4.926587903883875e-215,1.1368964537636645e-215
3078,3078,3078,ITCS035,5.1,0.1833051537496071,4.896934070664863e-215,8.97633252724912e-216
5625,5625,5625,TNCS006,5.2,0.14560445919378828,4.827872312000337e-215,7.029597370454733e-216
10850,10850,2357,TNCS008,5.7,0.04604417285294149,4.570208328384541e-215,2.1043146224609058e-216
8336,8336,1013,TNCS006,5.4,0.09187020291738728,4.332639975547303e-215,3.9804051372151453e-216
4753,4753,4753,ITCS017,5.2,0.14560445919378828,4.301804577065158e-215,6.263619290009355e-216
4875,4875,4875,ITCS029,5.2,0.14560445919378828,4.231487958835123e-215,6.161235158312152e-216
3020,3020,3020,ITCS029,5.1,0.1833051537496071,4.1894422209054015e-215,7.679463504281601e-216
4736,4736,4736,ITCS017,5.2,0.14560445919378828,4.0433185304823975e-215,5.887252079791122e-216
5624,5624,5624,TNCS006,5.2,0.14560445919378828,3.906844840999687e-215,5.6885403022780124e-216
12146,12146,265,MTCS001,6.0,0.023076751616821708,3.8782627415043976e-215,8.949770599047099e-217
12709,12709,828,ITCS080,6.2,0.01456044591937882,3.855687529941933e-215,5.614052976174282e-217
9316,9316,823,TNCS006,5.5,0.07297509610712982,3.7693370694030185e-215,2.7506773489985235e-216
1780,1780,1780,MTCS001,5.0,0.230767516168217,3.658209950495458e-215,8.441960238976929e-216
3079,3079,3079,ITCS035,5.1,0.1833051537496071,3.5284570216082273e-215,6.467843568447769e-216
7820,7820,497,ITCS042,5.4,0.09187020291738728,3.52005321662206e-215,3.233880032910704e-216
4754,4754,4754,ITCS017,5.2,0.14560445919378828,3.1851553789327684e-215,4.637728263976915e-216
5623,5623,5623,TNCS006,5.2,0.14560445919378828,3.1142512089590165e-215,4.534488630740789e-216
3809,3809,3809,MTCS001,5.1,0.1833051537496071,2.9827463480676614e-215,5.4675277792862175e-216
5538,5538,5538,MTCS001,5.2,0.14560445919378828,2.77861625537648e-215,4.0457891717116145e-216
4735,4735,4735,ITCS017,5.2,0.14560445919378828,2.7573218107422943e-215,4.014783510763688e-216
5692,5692,5692,TNCS006,5.2,0.14560445919378828,2.6348197705111346e-215,3.836415077583751e-216
7752,7752,429,ITCS029,5.4,0.09187020291738728,2.5393705422757906e-215,2.3329248700131265e-216
814,814,814,ITCS029,5.0,0.230767516168217,2.5175931935668303e-215,5.809787280014265e-216
3080,3080,3080,ITCS035,5.1,0.1833051537496071,2.5130226681952063e-215,4.6065000656977016e-216
5622,5622,5622,TNCS006,5.2,0.14560445919378828,2.4455225336773116e-215,3.5607898596230785e-216
12708,12708,827,ITCS080,6.2,0.01456044591937882,2.3924543971685666e-215,3.483520286455297e-217
4755,4755,4755,ITCS017,5.2,0.14560445919378828,2.324726986047816e-215,3.384906155766976e-216
7126,7126,7126,TNCS006,5.3,0.1156577330393856,2.1812112949253965e-215,2.5227395365097408e-216
8194,8194,871,MTCS001,5.4,0.09187020291738728,2.166186901242859e-215,1.990080301741678e-216
1336,1336,1336,ITCS090,5.0,0.230767516168217,2.159256378268067e-215,4.9828623118330184e-216
13245,13245,1364,ITCS015,6.5,0.007297509610712981,1.996953987966628e-215,1.4572790919338082e-217
10849,10849,2356,TNCS008,5.7,0.04604417285294149,1.9882687605850745e-215,9.15481904904829e-217
12221,12221,340,TNCS008,6.0,0.023076751616821708,1.959448435165704e-215,4.521770484428892e-217
5621,5621,5621,TNCS006,5.2,0.14560445919378828,1.8919827320232967e-215,2.754811225002382e-216
4734,4734,4734,ITCS017,5.2,0.14560445919378828,1.8537127933711943e-215,2.6990884877941934e-216
3081,3081,3081,ITCS035,5.1,0.1833051537496071,1.7692919559350584e-215,3.243203340106189e-216
12532,12532,651,TNCS008,6.1,0.018330515374960717,1.6809572412072977e-215,3.081281255460192e-217
4756,4756,4756,ITCS017,5.2,0.14560445919378828,1.6727000581822446e-215,2.4355258736504393e-216
11012,11012,2519,ITCS016,5.8,0.03657418654161676,1.578152783708894e-215,5.771965430254086e-217
8337,8337,1014,TNCS006,5.4,0.09187020291738728,1.509656645369193e-215,1.386924623456499e-216
5620,5620,5620,TNCS006,5.2,0.14560445919378828,1.4422149789096968e-215,2.0999293204532717e-216
11545,11545,3052,ITCS016,5.9,0.02905190903207895,1.3447555442538477e-215,3.906771574204661e-217
11391,11391,2898,TNCS008,5.8,0.03657418654161676,1.3321704175048862e-215,4.872304935504719e-217
12710,12710,829,ITCS082,6.2,0.01456044591937882,1.2988152411591382e-215,1.8911329078162592e-217
519,519,519,ITCS014,5.0,0.230767516168217,1.2718699317200064e-215,2.935062650320656e-216
5693,5693,5693,TNCS006,5.2,0.14560445919378828,1.243094689918235e-215,1.8100013005221455e-216
3082,3082,3082,ITCS035,5.1,0.1833051537496071,1.231495028376222e-215,2.2573938551838013e-216
4733,4733,4733,ITCS017,5.2,0.14560445919378828,1.228764941234793e-215,1.7891365474477908e-216
7819,7819,496,ITCS042,5.4,0.09187020291738728,1.2190605850836284e-215,1.1199534332022179e-216
12053,12053,172,ITCS055,6.0,0.023076751616821708,1.1999441531171158e-215,2.7690813175541157e-217
4757,4757,4757,ITCS017,5.2,0.14560445919378828,1.1866337542805845e-215,1.7277916605311915e-216
6979,6979,6979,MTCS001,5.3,0.1156577330393856,1.1593767526175533e-215,1.3409088694631078e-216
6503,6503,6503,ITCS036,5.3,0.1156577330393856,1.126151415799744e-215,1.3024811981049292e-216
11847,11847,3354,TNCS008,5.9,0.02905190903207895,1.120501778596322e-215,3.2552715742063017e-217
12918,12918,1037,ITCS053,6.3,0.011565773303938563,1.1156055878916118e-215,1.290284132616149e-217
5619,5619,5619,TNCS006,5.2,0.14560445919378828,1.0833102385858666e-215,1.5773480142838885e-216
8883,8883,390,ITCS042,5.5,0.07297509610712982,1.0768803401835882e-215,7.8585446320776e-217
10129,10129,1636,TNCS006,5.6,0.057966179269611263,9.802553649134212e-216,5.682165821256958e-217
1779,1779,1779,MTCS001,5.0,0.230767516168217,9.755159368214792e-216,2.2511738972280407e-216
7127,7127,7127,TNCS006,5.3,0.1156577330393856,9.151862452095982e-216,1.058483664297694e-216
7790,7790,467,ITCS036,5.4,0.09187020291738728,8.966594503528403e-216,8.237628565170838e-217
6446,6446,6446,ITCS029,5.3,0.1156577330393856,8.832131400340183e-216,1.0215042956693198e-216
3021,3021,3021,ITCS029,5.1,0.1833051537496071,8.744230567574148e-216,1.6028625286111934e-216
12687,12687,806,ITCS055,6.2,0.01456044591937882,8.72177622386152e-216,1.2699295102845967e-217
9317,9317,824,TNCS006,5.5,0.07297509610712982,8.582845783207943e-216,6.263339959022736e-217
3083,3083,3083,ITCS035,5.1,0.1833051537496071,8.474893395520254e-216,1.55349163687737e-216
4758,4758,4758,ITCS017,5.2,0.14560445919378828,8.300776050926165e-216,1.2086300077838538e-216
10848,10848,2355,TNCS008,5.7,0.04604417285294149,8.196300691375948e-216,3.7739188578839796e-217
4732,4732,4732,ITCS017,5.2,0.14560445919378828,8.031982942585211e-216,1.1694925326088518e-216
5618,5618,5618,TNCS006,5.2,0.14560445919378828,8.01920576046205e-216,1.1676321179157886e-216
12934,12934,1053,ITCS068,6.3,0.011565773303938563,7.608484652859184e-216,8.799800868146502e-218
10010,10010,1517,MTCS001,5.6,0.057966179269611263,7.600060713739776e-216,4.405464817925696e-217
9188,9188,695,MTCS001,5.5,0.07297509610712982,7.412003949515305e-216,5.408917005623052e-217
4876,4876,4876,ITCS029,5.2,0.14560445919378828,7.336622700396036e-216,1.0682449806000355e-216
815,815,815,ITCS029,5.0,0.230767516168217,7.188136775994542e-216,1.6587884696736755e-216
11546,11546,3053,ITCS016,5.9,0.02905190903207895,7.119994207880279e-216,2.068494240362669e-217
8842,8842,349,ITCS029,5.5,0.07297509610712982,6.732095599462438e-216,4.912753233731572e-217
3808,3808,3808,MTCS001,5.1,0.1833051537496071,6.363394227762868e-216,1.1664429572894347e-216
5617,5617,5617,TNCS006,5.2,0.14560445919378828,5.850787988265889e-216,8.519008208889672e-217
5694,5694,5694,TNCS006,5.2,0.14560445919378828,5.800728214524476e-216,8.446118946059855e-217
3084,3084,3084,ITCS035,5.1,0.1833051537496071,5.766938630731936e-216,1.0571095723708661e-216
4759,4759,4759,ITCS017,5.2,0.14560445919378828,5.7261918434514133e-216,8.337590666056246e-217
8862,8862,369,ITCS036,5.5,0.07297509610712982,5.625274344085847e-216,4.105049358886363e-217
12926,12926,1045,ITCS055,6.3,0.011565773303938563,5.360217836353332e-216,6.19950643549907e-218
4731,4731,4731,ITCS017,5.2,0.14560445919378828,5.17814892882628e-216,7.539615744066447e-217
8338,8338,1015,TNCS006,5.4,0.09187020291738728,5.172647756309514e-216,4.7521219899232304e-217
5537,5537,5537,MTCS001,5.2,0.14560445919378828,4.918626860668877e-216,7.161740040237325e-217
